# regime_features v1 | generated 2026-08-09 | causal z win=250 min=120 clip=±5.0 | tier2 NaN=哨兵
datetime,amount_surge_z,mom_cum20_z,idx_uplow60_z,idx_dd250_z,lowvol_highvol_cum20_z,limitup_share_z,disp20_z,basis_pct_z,shibor1w_neg_chg20_z,idx_dd250,idx_uplow60
2011-10-24,-0.47518,0.85989,-0.65813,-2.36516,0.88307,0.38175,-0.62250,-0.62432,0.46214,-0.27388,0.02743
2011-10-25,-0.31214,0.66065,-0.36721,-2.09226,0.78283,1.40143,-0.58038,-0.81136,0.02134,-0.26015,0.04687
2011-10-26,0.08814,0.31273,-0.20293,-1.93846,0.35150,0.82396,-0.48868,0.07588,0.11436,-0.25275,0.05733
2011-10-27,0.27033,0.06707,-0.15745,-1.88835,-0.21624,0.08870,-0.48059,0.51559,-0.34855,-0.25111,0.05965
2011-10-28,0.84199,-0.00830,0.17461,-1.62132,-0.38805,0.26800,-0.52981,-0.95356,-0.10369,-0.23659,0.08020
2011-10-31,1.11875,0.39541,0.09968,-1.67115,-1.19040,0.53875,-0.48875,-0.67868,0.00068,-0.24045,0.07474
2011-11-01,1.16081,-0.08212,0.12531,-1.64420,-1.80851,0.09909,-0.43769,-1.27232,0.48968,-0.23982,0.07562
2011-11-02,1.24594,-0.42758,0.43214,-1.41743,-1.84518,2.68662,-0.40575,1.68546,0.83085,-0.22718,0.09351
2011-11-03,1.88977,-0.51573,0.46172,-1.39736,-1.78580,1.47623,-0.46519,-0.39068,0.97891,-0.22665,0.09427
2011-11-04,1.86678,-0.63654,0.60653,-1.29332,-1.36514,-0.15699,-0.51331,0.05537,0.81729,-0.22117,0.10203
2011-11-07,1.80927,-0.11702,0.43457,-1.41327,-1.37966,-0.51051,-0.52585,0.84466,0.56477,-0.22891,0.09106
2011-11-08,1.74901,0.21744,0.38789,-1.44157,-0.70350,-0.87519,-0.56011,0.39323,0.43667,-0.23132,0.08766
2011-11-09,1.54056,0.01292,0.57214,-1.31710,-0.37497,1.07454,-0.51530,-0.92242,-0.04705,-0.22457,0.09720
2011-11-10,1.03365,0.16713,0.22096,-1.55453,-0.55109,-0.30780,-0.42261,-0.51175,-0.11503,-0.23925,0.07644
2011-11-11,0.77685,-0.12506,0.20110,-1.56288,-1.53745,-0.10237,-0.39695,-0.65488,-0.12784,-0.24054,0.07462
2011-11-14,0.93187,-0.53281,0.62318,-1.28899,-1.26539,1.43785,-0.44625,-0.45314,0.09698,-0.22498,0.09662
2011-11-15,1.06419,-0.95980,0.60825,-1.21590,-1.46244,0.22468,-0.53945,-0.95127,0.19118,-0.22114,0.09442
2011-11-16,1.22666,-1.18303,0.06054,-1.51705,-1.74161,-0.61991,-0.56040,0.47768,0.08261,-0.23928,0.06469
2011-11-17,1.01584,-1.68962,0.01261,-1.54655,-1.15195,-0.82628,-0.66880,0.62824,0.02465,-0.24158,0.06146
2011-11-18,1.05773,-1.20984,-0.42707,-1.28757,-0.63936,-1.03171,-0.75132,0.38777,-0.07251,-0.22703,0.03932
2011-11-21,0.67700,-0.99274,-0.39562,-1.26345,-0.48654,-0.81227,-0.79727,-0.25467,-0.38270,-0.22608,0.04060
2011-11-22,0.33405,-0.76916,-0.39068,-1.25390,-0.74318,-0.81048,-0.81192,-0.44621,-0.15898,-0.22614,0.04051
2011-11-23,-0.13271,-0.54390,-0.60397,-1.37228,-0.01209,-0.98306,-0.86974,-0.37619,-0.05347,-0.23369,0.03036
2011-11-24,-0.29554,-0.37671,-0.55556,-1.33604,0.62797,-0.50972,-0.88922,0.28019,0.33761,-0.23224,0.03231
2011-11-25,-0.52006,-0.46029,-0.71484,-1.42112,0.31010,-0.98080,-0.84432,-0.30213,0.62837,-0.23786,0.02476
2011-11-28,-0.52327,-0.61871,-0.67955,-1.39232,1.44422,-0.85343,-0.86309,0.55980,0.63512,-0.23686,0.02610
2011-11-29,-0.41573,-0.07086,-0.36658,-1.20466,1.01147,0.23583,-0.93392,-1.27278,0.49223,-0.22641,0.04015
2011-11-30,-0.14521,0.31255,-1.12091,-1.62807,1.41157,-1.13107,-0.84386,0.08738,-0.07611,-0.25222,0.00544
2011-12-01,0.28505,-0.04975,-0.57056,-1.30586,2.27703,0.62953,-0.97929,-0.65546,-0.25181,-0.23381,0.03020
2011-12-02,0.35763,-0.19983,-0.79457,-1.42479,1.35310,-1.00862,-0.85617,0.19196,-0.00531,-0.24161,0.01971
2011-12-05,0.35925,-0.55406,-1.10385,-1.58853,1.79896,-1.25551,-0.70802,0.95272,0.23603,-0.25227,0.00539
2011-12-06,0.15926,-0.63248,-1.14018,-1.59778,1.15894,-0.86525,-0.67239,-0.26504,0.17012,-0.25376,0.00337
2011-12-07,-0.25605,-0.26211,-1.02682,-1.52435,1.10953,-0.85850,-0.77711,0.36226,0.12419,-0.25024,0.00812
2011-12-08,-0.75676,-0.16641,-1.04710,-1.52621,1.81013,-0.47331,-0.91362,0.05128,0.07465,-0.25119,0.00683
2011-12-09,-0.95391,0.64769,-1.18972,-1.61629,2.46336,-1.22974,-0.97772,0.20042,0.04914,-0.25758,0.00000
2011-12-12,-1.10937,1.07195,-1.18024,-1.72427,2.43878,-1.22107,-0.92558,0.76673,-0.07060,-0.26522,0.00000
2011-12-13,-1.02096,1.50351,-1.17090,-1.97245,2.61059,-1.09105,-0.70855,1.27952,-0.05540,-0.28176,0.00000
2011-12-14,-1.01112,1.46362,-1.16178,-2.06434,1.34632,-1.21455,-0.60588,1.80494,0.13546,-0.28901,0.00000
2011-12-15,-1.03732,1.79512,-1.15347,-2.30425,0.84850,-1.20390,-0.26617,-0.26651,0.11551,-0.30582,0.00000
2011-12-16,-0.90619,1.12792,-0.67668,-2.04070,1.17197,1.72490,-0.23384,-0.45167,0.42463,-0.29119,0.02108
2011-12-19,-0.71766,1.45909,-0.72505,-2.04161,1.72955,0.44062,-0.14449,1.49185,0.74578,-0.29289,0.01863
2011-12-20,-0.73170,1.96772,-0.78847,-2.04938,1.79989,0.05627,0.00782,-0.24209,0.73433,-0.29506,0.01550
2011-12-21,-0.60697,1.74484,-1.13084,-2.19621,1.42415,-0.69688,0.24602,1.62708,0.46526,-0.30632,0.00000
2011-12-22,-0.54075,1.53363,-1.10402,-2.15631,1.60035,-0.17699,0.66406,1.26833,0.22757,-0.30566,0.00095
2011-12-23,-0.58059,2.02029,-0.92471,-2.04772,2.78241,0.71896,0.69339,-0.47432,0.20290,-0.30037,0.00857
2011-12-26,-0.74662,1.68604,-1.11468,-2.12597,1.92267,-0.30636,0.74364,0.36880,-0.03806,-0.30733,0.00000
2011-12-27,-0.84655,1.68817,-1.10799,-2.23329,2.10992,-1.08777,1.06991,1.40666,-0.41025,-0.31643,0.00000
2011-12-28,-0.89644,1.47142,-1.07109,-2.18924,1.47377,-0.17712,1.05227,1.01515,-0.42265,-0.31557,0.00126
2011-12-29,-1.06218,1.87668,-1.03109,-2.14529,1.07212,-0.94721,1.10445,0.72936,-0.82378,-0.31455,0.00275
2011-12-30,-1.08951,2.48260,-0.67686,-1.96917,2.24672,-0.30162,0.83013,0.79578,-1.11042,-0.30435,0.01766
2012-01-04,-1.03014,2.14402,-1.08419,-2.14621,1.92095,-0.95301,0.82151,0.27479,-0.35096,-0.31829,0.00000
2012-01-05,-0.93994,1.56877,-1.07575,-2.21244,1.58414,-0.82459,1.26422,1.30643,-0.61834,-0.32492,0.00000
2012-01-06,-0.93931,0.73476,-0.92099,-2.12178,1.09953,-0.31955,1.68182,0.30924,-0.48181,-0.32071,0.00624
2012-01-09,-0.63543,0.35070,-0.11396,-1.76914,0.40813,4.94775,1.69205,0.44582,-0.57376,-0.29758,0.04050
2012-01-10,-0.09746,-0.19446,0.69529,-1.42412,-0.28608,5.00000,1.76710,1.29124,-0.33364,-0.27422,0.07510
2012-01-11,0.28570,0.30785,0.56872,-1.45997,0.03468,0.69538,1.76633,0.65708,-0.30290,-0.27770,0.06995
2012-01-12,0.49282,0.18695,0.56059,-1.44822,0.70608,-0.55568,1.51055,0.71843,-0.58663,-0.27782,0.06978
2012-01-13,0.77123,0.34734,0.13836,-1.60278,0.49053,-0.43239,1.67542,1.43911,-0.84863,-0.28994,0.05181
2012-01-16,0.55256,0.98415,-0.36233,-1.78601,1.47961,-0.88630,1.63997,0.23140,-1.53219,-0.30438,0.03043
2012-01-17,0.30055,1.23805,0.81843,-1.29963,1.09802,5.00000,1.54738,2.73904,-2.64671,-0.27029,0.08092
2012-01-18,0.30548,0.31783,0.41975,-1.44436,0.45970,-0.38751,1.74032,1.79445,-2.76350,-0.28168,0.06405
2012-01-19,0.28881,-0.90956,0.88926,-1.24469,-0.11597,0.43228,1.77634,1.83836,-1.39115,-0.26799,0.08433
2012-01-20,0.27745,-0.58581,1.24890,-1.09019,0.05837,-0.20983,1.63031,0.79626,-0.68647,-0.25739,0.10003
2012-01-30,0.38557,-0.96951,0.79603,-1.25620,-0.29053,-0.39220,1.26101,0.42681,0.04726,-0.27026,0.08098
2012-01-31,0.04458,-1.07401,0.82676,-1.23144,-1.54895,-0.39342,1.30597,0.81772,0.26928,-0.26921,0.08253
2012-02-01,-0.31672,-1.50796,0.46054,-1.36278,-1.88613,-0.39618,1.21928,0.71929,0.64642,-0.27966,0.06704
2012-02-02,-0.37981,-1.67854,1.04037,-1.12269,-2.28584,0.06356,0.80821,-0.49685,0.75796,-0.26269,0.09219
2012-02-03,-0.23858,-1.54017,1.23507,-1.03537,-2.16441,1.08584,0.55022,-0.26856,1.78003,-0.25680,0.10091
2012-02-06,0.08515,-1.44051,1.20691,-1.03457,-2.98070,0.43229,0.54676,-0.60759,0.35464,-0.25733,0.10013
2012-02-07,0.34873,-2.08435,0.72441,-1.21198,-3.63149,-0.67949,0.61330,0.14681,0.59587,-0.27108,0.07976
2012-02-08,0.77856,-1.73435,1.43525,-0.92416,-3.01055,1.08426,0.28634,0.35214,0.35061,-0.25023,0.11064
2012-02-09,1.24524,-1.16269,1.43279,-0.91429,-2.75388,0.51409,-0.26070,-0.21204,0.49132,-0.24994,0.11107
2012-02-10,1.39979,-0.36953,1.46509,-0.89130,-2.30939,0.13976,-0.54771,-0.77522,0.26675,-0.24864,0.11300
2012-02-13,1.58594,0.10898,1.43510,-0.89183,-1.94075,0.49921,-0.51923,-0.71766,0.19363,-0.24912,0.11228
2012-02-14,1.73437,0.01610,1.32255,-0.92428,-1.52018,-0.41605,-0.59277,-0.89704,0.21816,-0.25205,0.10794
2012-02-15,1.88315,-0.70871,1.58837,-0.80927,-1.92197,1.33169,-0.68287,0.46325,0.54005,-0.24390,0.12002
2012-02-16,1.83577,-1.10826,1.43824,-0.85627,-2.64333,-0.23101,-0.70539,0.33979,0.71378,-0.24791,0.11408
2012-02-17,1.67239,-1.02565,1.43635,-0.84572,-2.09638,-0.59552,-1.08980,0.90385,1.28698,-0.24761,0.11452
2012-02-20,1.67895,-1.67398,1.45963,-0.82525,-2.82651,0.14429,-1.49466,0.77455,1.46515,-0.24654,0.11611
2012-02-21,1.79876,-1.74468,1.66333,-0.73332,-2.52984,-0.03402,-1.58302,0.13269,0.47283,-0.24009,0.12567
2012-02-22,2.03590,-1.35692,1.99338,-0.58967,-2.45632,1.27187,-1.97591,-0.80731,-0.07918,-0.22970,0.14105
2012-02-23,2.21849,-0.92851,2.06322,-0.54920,-1.90629,0.16016,-2.10455,-0.63831,-0.97159,-0.22710,0.14491
2012-02-24,2.76370,-1.39122,2.45092,-0.37857,-1.59231,0.44415,-2.13297,0.57691,-0.20057,-0.21471,0.16326
2012-02-27,3.32989,-1.12677,2.50579,-0.33901,-1.36500,0.45250,-2.16668,0.81263,0.35982,-0.21217,0.16701
2012-02-28,3.56402,-1.02367,2.53183,-0.30999,-1.20990,-0.01940,-2.01410,0.02776,0.33354,-0.21043,0.16960
2012-02-29,3.13998,-0.42491,2.23004,-0.41758,-1.08856,-0.77399,-1.96291,1.31944,0.46358,-0.21883,0.15716
2012-03-01,2.65336,0.02880,2.20267,-0.41496,-0.85410,-0.30051,-1.87782,0.05532,0.56260,-0.21906,0.15681
2012-03-02,2.33011,0.33303,2.60801,-0.22299,-0.94156,-0.39323,-2.00480,-0.06486,-0.04051,-0.20525,0.17728
2012-03-05,1.89875,-0.03105,2.40885,-0.28742,-0.34530,0.26962,-1.93366,0.10121,0.11473,-0.21036,0.16970
2012-03-06,1.70743,0.11172,1.99906,-0.45011,-0.22825,0.17656,-1.74122,0.79062,0.15850,-0.22271,0.15141
2012-03-07,1.65380,-0.09784,1.81755,-0.51751,-0.21342,-0.20182,-1.58893,0.57297,0.32097,-0.22806,0.14348
2012-03-08,1.78291,-0.23972,2.09933,-0.37862,0.18098,-0.20125,-1.60682,-0.36598,0.40834,-0.21834,0.15788
2012-03-09,1.76190,-0.58749,2.33538,-0.25663,0.18575,0.28246,-1.60995,-0.52019,0.38787,-0.20988,0.17041
2012-03-12,1.68152,-0.98837,2.22198,-0.29134,0.68260,0.27004,-1.58954,-1.38325,0.52397,-0.21282,0.16606
2012-03-13,1.65080,-0.63213,2.43094,-0.17627,0.71816,1.01229,-1.51046,-1.07941,0.50023,-0.20491,0.17778
2012-03-14,2.27959,-0.50519,1.74540,-0.48343,0.57277,-0.02478,-1.12792,0.43148,0.60535,-0.22744,0.14441
2012-03-15,2.38225,-0.76822,1.57314,-0.55839,0.55133,0.45936,-0.72024,1.16345,0.98714,-0.23324,0.13581
2012-03-16,2.27833,-1.11473,1.90175,-0.39357,1.02472,1.96939,-0.57731,-0.18058,1.55479,-0.22198,0.15249
2012-03-19,2.13104,-1.35455,1.95227,-0.35979,1.04852,0.25095,-0.45496,-0.65632,1.67065,-0.22005,0.15535
2012-03-20,1.95115,-1.30100,1.54827,-0.54635,0.77441,-0.30475,-0.29518,0.80842,1.43871,-0.23356,0.13533
2012-03-21,1.18641,-1.42720,1.57000,-0.52602,1.05253,0.34814,-0.09120,1.04318,1.31553,-0.23257,0.13680
2012-03-22,0.82647,-1.38479,1.52913,-0.53718,1.00127,-0.03141,-0.02291,0.90123,1.54967,-0.23377,0.13502
2012-03-23,0.54128,-1.16536,1.25762,-0.66326,0.59249,-0.86661,0.06732,1.55845,0.99772,-0.24291,0.12149
2012-03-26,0.11913,-1.04186,1.27590,-0.64627,0.99254,-0.48685,0.17035,0.98173,0.22203,-0.24216,0.12259
2012-03-27,-0.14690,-1.28187,1.19964,-0.67593,1.34278,-0.39743,0.03855,1.51504,0.26528,-0.24463,0.11894
2012-03-28,-0.30875,-1.50684,0.58410,-0.98297,2.06443,-0.85956,0.27590,1.62518,-0.04168,-0.26605,0.08721
2012-03-29,-0.39763,-1.64467,0.31552,-1.11377,1.68451,-0.48712,0.63035,2.00116,-0.15306,-0.27548,0.07325
2012-03-30,-0.55613,-2.02493,0.41745,-1.05451,1.57129,-0.01445,1.05896,-0.77288,-0.28558,-0.27198,0.07842
2012-04-05,-0.44343,-1.73210,0.91257,-0.79395,1.63899,2.21857,1.01383,-0.78221,-0.57870,-0.25480,0.10387
2012-04-06,-0.44020,-1.70349,0.97235,-0.75685,1.34979,-0.29919,0.85002,-0.51053,-0.86112,-0.25273,0.10694
2012-04-09,-0.65013,-1.67948,0.76478,-0.86020,1.20771,0.25258,0.94206,0.10842,-0.49916,-0.26005,0.09610
2012-04-10,-0.68194,-1.82763,0.84470,-0.74448,1.05203,0.26140,1.09251,-0.93739,-0.58382,-0.25274,0.10006
2012-04-11,-0.60821,-1.90697,0.34712,-0.73725,0.97963,0.97813,1.18313,-0.43140,-0.49651,-0.25266,0.07434
2012-04-12,-0.49215,-1.44233,0.76794,-0.50411,0.62055,2.84098,1.18946,-0.38523,-0.50289,-0.23772,0.09583
2012-04-13,-0.27186,-2.03563,0.85106,-0.45257,0.69733,1.03976,1.22533,0.08832,-0.57993,-0.23475,0.10010
2012-04-16,-0.11206,-2.10282,0.79985,-0.47546,0.55809,1.13412,1.05103,-0.57075,-0.57126,-0.23665,0.09737
2012-04-17,-0.04607,-1.98319,0.53671,-0.61719,0.63295,0.58761,0.85252,0.33175,-0.54212,-0.24619,0.08366
2012-04-18,0.15444,-1.55781,1.02676,-0.34189,0.32067,1.42409,0.76963,0.35115,-0.46182,-0.22898,0.10840
2012-04-19,0.12792,-0.50446,0.31357,-0.35287,0.78714,0.04199,0.75686,1.10962,-0.44385,-0.23012,0.07178
2012-04-20,0.12964,0.36327,0.57079,-0.19961,0.73443,1.18737,0.72001,0.50890,-0.48091,-0.22099,0.08449
2012-04-23,0.35855,0.88658,0.34693,-0.24457,0.29962,0.40397,1.11148,0.95601,-0.48117,-0.22426,0.07289
2012-04-24,0.61622,0.50793,0.34551,-0.24217,0.58924,1.08544,1.42281,-0.54323,-0.28029,-0.22461,0.07240
2012-04-25,0.66920,0.15545,0.52747,-0.12947,0.75208,2.44111,1.57050,-0.27730,-0.39676,-0.21832,0.08110
2012-04-26,0.71182,0.24631,0.58118,0.07503,0.35634,0.72622,1.69681,0.24461,-0.24305,-0.20675,0.08336
2012-04-27,0.53485,0.17193,0.54488,0.05913,0.11756,-0.24810,1.80143,0.83549,-0.19679,-0.20836,0.08117
2012-05-02,0.53917,-0.18463,0.90029,0.36863,-0.34313,0.34587,1.72543,-0.22898,-0.18302,-0.19108,0.09838
2012-05-03,0.40834,-0.56603,0.97119,0.49895,-0.05242,0.25774,1.55709,-0.22859,-0.21971,-0.18437,0.10167
2012-05-04,0.36158,-0.71139,1.18011,0.87166,-0.01176,0.34146,1.32446,-0.45261,0.15418,-0.16423,0.11164
2012-05-07,0.41304,-0.80931,1.19838,0.98567,-0.37396,0.60632,1.42504,-0.99959,0.36828,-0.15883,0.11242
2012-05-08,0.56141,-0.88483,1.12453,1.04526,-0.14041,0.72155,1.48399,-1.36824,0.08793,-0.15634,0.10887
2012-05-09,0.42459,-0.88744,0.69086,0.76497,0.05938,-0.10308,1.48023,0.11686,0.31506,-0.17241,0.08775
2012-05-10,0.29692,-0.55502,0.68891,0.77534,0.21351,0.62513,1.43753,0.13401,0.42415,-0.17250,0.08763
2012-05-11,0.12564,-0.17323,0.51634,0.66782,0.10951,-0.36504,1.45029,-1.24792,0.46106,-0.17882,0.07932
2012-05-14,-0.03768,-0.46775,0.33526,0.83446,0.08238,-0.11503,1.46037,-1.95879,0.48537,-0.17052,0.07057
2012-05-15,-0.24149,-0.14822,0.34949,0.85856,-0.31454,-0.27983,1.50984,-2.10828,0.70379,-0.16994,0.07132
2012-05-16,-0.42940,-0.42956,-0.01116,0.61002,0.16458,-0.27399,1.39826,-1.21967,0.69473,-0.18349,0.05384
2012-05-17,-0.44763,-0.20725,0.31552,0.85645,0.19175,1.30346,1.21218,-1.28955,0.76159,-0.17103,0.06992
2012-05-18,-0.46615,-0.33969,-0.02247,0.62170,0.25208,0.26772,1.43140,-1.22343,0.78913,-0.18370,0.05356
2012-05-21,-0.60771,-1.05442,0.08495,0.75289,-0.18797,-0.47390,1.54770,-1.02984,0.89561,-0.17737,0.05899
2012-05-22,-0.63829,-1.84030,0.41958,1.04209,0.00291,-0.73475,1.35719,-2.82917,0.74693,-0.16304,0.07548
2012-05-23,-0.53653,-2.11591,0.32501,0.98573,0.14179,-0.29691,0.88755,-3.83616,0.95125,-0.16644,0.07112
2012-05-24,-0.51982,-1.70988,0.13768,0.85803,-0.44728,-0.90895,0.52083,-1.96603,1.15591,-0.17332,0.06227
2012-05-25,-0.56046,-1.21706,-0.05372,0.72811,-0.70513,-0.72294,0.40367,-1.35683,0.99754,-0.18038,0.05320
2012-05-28,-0.40296,-1.13338,0.29405,0.99967,-0.88959,0.99974,0.35033,-2.23673,0.92722,-0.16713,0.07022
2012-05-29,-0.11744,-1.09598,0.59630,1.29530,-0.77523,0.74166,0.16149,-1.10334,0.80253,-0.15278,0.08503
2012-05-30,-0.08683,-0.65208,0.51781,1.24970,-0.69074,-0.12973,-0.07119,-1.52954,0.98461,-0.15553,0.08151
2012-05-31,-0.05891,-0.06647,0.42546,1.19234,-0.34046,0.20863,-0.13962,-0.07224,1.14040,-0.15879,0.07733
2012-06-01,0.03593,0.25675,0.42853,1.20756,0.07361,-0.73965,-0.23778,-0.86539,0.97470,-0.15849,0.07772
2012-06-04,0.05933,0.30923,-0.20931,0.72992,0.21551,-0.90894,-0.25378,-1.96452,0.80918,-0.18213,0.04744
2012-06-05,-0.27970,0.59926,-0.21533,0.73385,0.18212,-0.64565,-0.32999,-1.15536,0.69404,-0.18219,0.04737
2012-06-06,-0.49659,0.61745,-0.23232,0.72796,0.14187,-0.47024,-0.49579,-1.36556,0.44843,-0.18265,0.04678
2012-06-07,-0.66016,0.61539,-0.36813,0.63163,-0.14290,-0.81312,-0.58296,-1.35737,0.31093,-0.18751,0.04055
2012-06-08,-0.76555,0.78072,-0.52693,0.51769,0.06823,-0.55135,-0.63011,-1.68228,0.42930,-0.19322,0.03324
2012-06-11,-0.92244,0.85776,-0.23694,0.74302,-0.04882,0.29834,-0.68722,-1.07016,0.42504,-0.18237,0.04713
2012-06-12,-0.93952,0.71798,-0.39694,0.62835,0.40852,-0.89560,-0.77622,-0.33263,0.12463,-0.18815,0.03973
2012-06-13,-0.72419,0.91361,-0.04776,0.89948,0.35712,0.37388,-0.86951,-2.61063,-0.01494,-0.17522,0.05629
2012-06-14,-0.58479,0.99177,-0.22889,0.76750,0.08739,-0.30246,-0.86855,-1.79893,-0.09470,-0.18168,0.04801
2012-06-15,-0.51007,0.90967,-0.16586,0.82134,0.22763,-0.37391,-1.08647,-1.17955,-0.10966,-0.17924,0.05114
2012-06-18,-0.47098,0.56305,-0.05393,0.91250,0.38393,-0.11377,-1.30570,-1.32119,-0.00676,-0.17504,0.05652
2012-06-19,-0.39733,0.89734,-0.25523,0.76654,0.37948,-0.03964,-1.15615,-0.44089,-0.25036,-0.18226,0.04727
2012-06-20,-0.54417,1.14895,-0.31292,0.72862,0.60834,0.47899,-1.15446,-0.76086,-0.78212,-0.18418,0.04482
2012-06-21,-0.65853,1.02248,-0.67363,0.46239,0.87279,-0.71677,-1.09190,-0.52920,-1.53686,-0.19710,0.02827
2012-06-25,-0.75576,1.53591,-1.16948,0.09471,0.99746,-0.19772,-0.95846,0.87315,-1.27618,-0.21489,0.00548
2012-06-26,-0.88353,1.83735,-1.18184,0.08920,1.16174,0.05579,-0.99114,0.30329,-1.31382,-0.21540,0.00483
2012-06-27,-0.98948,1.95210,-1.25010,0.04192,1.02100,0.04946,-0.86441,0.47415,-1.18380,-0.21787,0.00167
2012-06-28,-0.98916,2.29705,-1.28643,-0.09878,0.56090,-0.37292,-0.68250,1.17553,-1.20285,-0.22473,0.00000
2012-06-29,-0.98693,2.05146,-0.96733,0.14566,0.25643,0.14121,-0.67168,0.43663,-1.47301,-0.21326,0.01479
2012-07-02,-0.91696,1.82581,-0.93774,0.17213,0.12991,0.11523,-0.55664,-0.53288,-1.37874,-0.21210,0.01629
2012-07-03,-0.74792,2.24946,-0.90744,0.19852,0.22003,0.61721,-0.55513,-0.36553,-1.28026,-0.21099,0.01772
2012-07-04,-0.67056,2.24069,-0.94230,0.17573,-0.01100,-0.48002,-0.41082,0.12586,-1.02704,-0.21221,0.01616
2012-07-05,-0.65315,2.79416,-1.24806,-0.05359,0.05941,-0.72892,-0.18055,1.24920,-1.16960,-0.22325,0.00191
2012-07-06,-0.48643,2.35404,-0.86478,0.23973,0.62599,0.12944,-0.02513,0.38007,-0.69516,-0.20975,0.01933
2012-07-09,-0.40637,1.96508,-1.27595,-0.13993,0.36558,-0.63861,0.21841,1.29023,-0.80680,-0.22783,0.00000
2012-07-10,-0.50128,1.86196,-1.26684,-0.19752,0.20216,-0.38270,0.51150,1.41605,-0.83286,-0.23081,0.00000
2012-07-11,-0.51179,2.11969,-1.09182,-0.06161,0.05299,-0.21521,0.58491,-0.06810,-0.71739,-0.22478,0.00784
2012-07-12,-0.26967,2.71820,-0.87573,0.10907,0.07863,0.88042,0.71883,-0.73427,-0.55138,-0.21724,0.01765
2012-07-13,-0.40052,2.19130,-0.85788,0.12661,0.20389,-0.38855,0.88272,0.30259,-0.66612,-0.21677,0.01825
2012-07-16,-0.43272,2.11601,-1.23969,-0.22276,-0.03498,-0.88909,1.33468,1.57498,-0.60559,-0.23304,0.00000
2012-07-17,-0.43042,1.97327,-1.10151,-0.11183,-0.04731,0.38172,1.55175,0.50989,-0.75662,-0.22842,0.00603
2012-07-18,-0.34895,1.65423,-1.09177,-0.10248,0.04019,0.63486,1.63897,0.12468,-0.62375,-0.22837,0.00609
2012-07-19,-0.44515,1.51840,-0.99551,-0.02150,-0.14402,2.32116,1.62370,0.62770,-0.28909,-0.22518,0.01025
2012-07-20,-0.46518,1.51209,-1.20436,-0.20261,-0.34364,1.19886,1.66206,1.93735,0.39655,-0.23345,0.00000
2012-07-23,-0.62636,0.95755,-1.19463,-0.44015,-0.36537,-0.14661,1.55673,1.04442,0.32690,-0.24400,0.00000
2012-07-24,-0.65755,0.57339,-1.09219,-0.35459,-0.20734,0.35177,1.39175,0.29397,0.52185,-0.24063,0.00447
2012-07-25,-0.79157,0.26908,-1.17739,-0.46812,0.10199,-0.40337,1.31148,1.17108,0.46866,-0.24571,0.00000
2012-07-26,-0.97059,0.15199,-1.16793,-0.52222,0.91794,-0.31916,1.21494,1.59036,0.23861,-0.24823,0.00000
2012-07-27,-1.02010,0.21768,-1.14406,-0.34154,1.11779,-0.15133,1.26261,2.22535,0.62082,-0.24103,0.00069
2012-07-30,-1.04321,0.46191,-1.14929,-0.41892,0.70184,-0.81673,1.48747,2.77811,0.66211,-0.24446,0.00000
2012-07-31,-1.03847,0.21032,-1.14036,-0.29077,0.46360,-0.56687,1.70249,3.00617,0.49595,-0.23959,0.00000
2012-08-01,-1.00153,-0.05193,-0.90269,-0.07137,0.26379,0.09540,1.61496,0.75065,0.18798,-0.23120,0.01103
2012-08-02,-1.01166,-0.64811,-1.10803,0.17955,-0.29760,-0.32225,1.54172,1.36833,0.24673,-0.22172,0.00084
2012-08-03,-0.97996,-0.62051,-0.93291,0.35281,-0.89598,1.42141,1.44950,1.09282,-0.14150,-0.21543,0.00892
2012-08-06,-0.71208,-0.56918,-0.64763,0.63607,-0.73328,2.57854,1.17711,-0.60663,-0.22004,-0.20481,0.02259
2012-08-07,-0.42237,-0.57481,-0.61734,0.80549,-0.68823,1.54862,0.97094,-0.10740,-0.11423,-0.19863,0.02398
2012-08-08,-0.18633,-0.76626,-0.60716,0.84664,-0.84683,0.39686,0.92283,-0.32169,-0.14902,-0.19744,0.02438
2012-08-09,0.12344,-1.06685,-0.41230,1.04952,-0.83317,1.29202,0.86402,0.23212,-0.26456,-0.19009,0.03377
2012-08-10,0.32487,-0.64827,-0.51786,1.07613,-0.83321,0.87218,0.80210,0.81626,-0.12371,-0.18936,0.02865
2012-08-13,0.31711,-0.48924,-0.93949,0.65345,-0.50274,-0.51800,0.51084,1.28680,-0.21078,-0.20551,0.00815
2012-08-14,0.27747,-0.47193,-0.89182,0.70678,-0.19306,0.78709,0.45679,-0.41543,-0.20543,-0.20379,0.01033
2012-08-15,0.13064,-0.51574,-1.10179,0.79133,-0.42496,0.04896,0.39196,0.41395,-0.09078,-0.20092,0.00000
2012-08-16,-0.15652,-0.49705,-1.09721,0.68827,-0.85591,-0.52230,0.35181,2.40818,-0.13179,-0.20502,0.00000
2012-08-17,-0.39235,-0.30206,-1.09585,0.63466,-1.01246,-0.11873,0.23675,1.79822,-0.43921,-0.20714,0.00000
2012-08-20,-0.63044,-0.24484,-1.09585,0.52532,-1.04055,0.04272,0.11590,1.13266,-0.14048,-0.21114,0.00000
2012-08-21,-0.65669,-0.22271,-0.98946,0.63591,-1.47595,1.59208,0.18563,0.53867,-0.46233,-0.20706,0.00518
